Title,Category,Auther,Date,Content,URL
डा केसीको नेतृत्वमा बालुवाटारमा प्रदर्शन,समाचार,हिमालखबर,"शनिबार, ४ भदौ, २०७३","चिकित्सा क्षेत्रमा भएको विकृति र बेथितिविरूद्ध आठ पटकसम्म अनशन बसी संघर्ष गर्दै आएका सत्याग्रही डा गोविन्द केसी र उनका समर्थकहरुले प्रधानमन्त्री निवास बालुवाटारमा प्रदर्शन गरेका छन् ।. प्रदर्शनमा उपस्थितलाई सम्बोधन गर्दै डा केसीले सरकारले आफूसँग गरेका माग कार्यान्वयन नगरी बेवास्ता गरेमा पुनःनवौँपटक आमरण अनशन बस्ने चेतावनी दिए । उनले गुणस्तरीय र सर्वसुलभ स्वास्थ्य शिक्षामा सबैको पहुँच हुनुपर्ने माग गर्दै सरकारले गरेका सहमति कार्यान्वयन शिघ्र गर्नुपर्नेमा जोड दिए । नेपाली कांग्रेसका सांसद सुरेन्द्र चौधरीले आफूहरु पनि भ्रष्टाचार र माफियातन्त्रको विरोधमा रहेको भन्दै डा केसीका माग जनतामुखी भएकाले संसद्‌मा अख्तियार दुरुपयोग अनुसन्धान आयोगका प्रमुख आयुक्त लोकमानसिंह कार्कीको महाअभियोगसम्बन्धी छलफल गराउने प्रतिबद्धता व्यक्त गरे ।. प्रदर्शनमा लेखक खगेन्द्र सङ्ग्रौलाले अख्तियार प्रमुख लोकमानसिंह कार्कीले क्षेत्राधिकार बाहिर गएर काम गरिरहेको भन्दै सांसदहरुले यस विषयमा आवाज नउठाउनु लोकतन्त्रमाथिकै कुठाराघात भएको धारणा राखे । मानवअधिकारकर्मी कपिल श्रेष्ठले डा गोविन्द केसीका माग सरकारले स्वीकार गरिसकेर पनि पूरा नगर्नु दुःखद भएको बताए ।. प्रदर्शनकारीले विभिन्न नारासहितका प्लेकार्ड, पम्प्लेट बोकेका थिए ।. उक्त विरोध कार्यक्रमका क्रममा निषेधित क्षेत्रमा प्रदर्शनकारी पस्नसक्ने भन्दै ठूलो सङ्ख्यामा सुरक्षाकर्मी खटाइएको थियो ।.",https://www.himalkhabar.com/news/266
"पर्सामा ‘अनर किलिङ’,  बाबुद्वारा छोरीको हत्या",समाचार,हिमालखबर,"बिहीबार, २ भदौ, २०७३","पर्साको महादेवपट्टी–३ का शिव मुखिया बिनलाई १४ वर्षीया छोरी प्रभाकुमारीको हत्या गरेको आरोपमा प्रहरीले पक्राउ गरेको छ ।. १ भदौ राति प्रभाको हत्या उनका बाबु बिनले गरेको भन्दै छिमेकीले प्रहरीलाई खबर दिएपछि महादेवपट्टी चौकीको टोलीले २ भदौ बिहान उनलाई पक्राउ गरेको थियो ।. छोरीको गाँउकै एक युवकसँग प्रेम सम्बन्ध रहेको थाहा पाएपछि आफूले हत्या गरेको बिनले स्वीकार गरेको प्रहरीले जनाएको छ ।. प्रभाको हत्या भएको भनिए पनि शव अझै फेला परेको छैन ।. गाउँका एक युवकसंग छोरीको प्रेम सम्बन्ध रहेको थाहा पाएपछि इज्जत जोगाउन उनको हत्या गरेर शव गाउँ नजिकै रहेको भारतको पचरौता जंगलमा फालिदिएको बिनले बयान दिएको प्रहरी नायब उपरीक्षक होविन्द्र बोगटी जानकारी दिए ।. उनको बयानका आधारमा ईलाका प्रहरी कार्यालय पोखरीयाको टोली शव खोज्न जंगल गएको छ ।. प्रभाका आमा शारदा र दाजु राजकुमार मुखिया फरार छन् ।. शव फेला नपरेसम्म घटनाका बारेमा यकिनका साथ भन्न सकिने अवस्था नरहेको प्रहरी नायब उपरीक्षक बोगटीले बताए ।. अंग्रेजी शब्द ‘ अनर किलिंग’ को अर्थ कुनै व्यक्तिलाई उसकै परिवार वा समाजका व्यक्तिद्वारा उक्त परिवार वा समाजको मानहानी हुने कार्य गरेको आरोपमा गरिने हत्या भन्ने बुझिन्छ । खासगरी ‘अनर किलिंग’ लैंगिक विभेदमा आधारित अपराध हो । सुरेश बिडारी, वीरगञ्ज",https://www.himalkhabar.com/news/252
सरकारद्वारा मधेश आन्दोलनमा मारिएका ५२ जनालाई शहीद घोषणा,समाचार,हिमालखबर,"बिहीबार, २ भदौ, २०७३","सरकारले मधेश आन्दोलनमा मारिएका ११ सुरक्षाकर्मी र ४१ आन्दोलनकारीलाई शहीद घोषणा गरेको छ । मन्त्रिपरिषदको आजको बैठकले उनीहरुलाई शहीद घोषणा गरेको हो ।. सरकारले आन्दोलनकारीका तर्फबाट मारिएका प्रहरीलाई पनि शहीद घोषणा गरेको हो ।. सिफारिस भएकामध्ये ५२ जनालाई शहिद घोषणा गरिएको र अन्यका विषयमा छानवीन गर्नुपर्ने देखिएको सञ्चारमन्त्री राम कार्कीले जानकारी दिए । यि मध्ये ११ जनालाई केपी ओली नेतृत्वको सरकारले नै शहीद घोषणा गरिसकेको थियो ।. शहीद घोषणा र क्षतिपूर्तिका लागि मधेशी मोर्चाले सरकारलाई ६८ जनाको सूची पेश गरेको थियो । त्यसमा गृह मन्त्रालयले ५१ जनाको नाममात्र प्रस्ताव गरेको हो ।. मोर्चाले शहीद घोषणाका लागि प्रस्ताव गरेको भारतीय नागरिक आशिष रामलाई पनि शहीद घोषणा गरिएको छैन ।. मन्त्रिपरिषदले शहीद घोषणा गरिएका व्यक्तिको परिवारलाई रु १० लाखका दरले क्षतिपूर्ति उपलब्ध गराउने समेत निर्णय गरेको छ ।. यसैगरि मन्त्रिपरिषदले तराई आन्दोलनका क्रममा भएका घटना छानविन गर्न पूर्वन्यायाधीश गिरिशचन्द्र लालको अध्यक्षतामा आयोग गठन गरेको छ ।. आयोगले मधेश आन्दोलनका क्रममा भएका हिंसात्मक घटना, निजी तथा सार्वजनिक सम्पत्तिमा पुगेको क्षति लगायतबारे छानविन गर्ने छ ।. बैठकले योजना आयोगका सहसचिव गोपिनाथ मैनालीलार्इ सचिवमा बढुवा गरेको छ।. त्यस्तै सरकारले काबुल घटनामा परी मृत्यु भएका नेपालीहरुको शव नेपाल ल्याउने क्रममा लागेको खर्च सरकारले तुरुन्त भुक्तानी गर्ने, स्थानीय तहको निर्वाचन सम्पन्न गर्न विद्येयक तयार पार्ने सैद्धान्तिक स्वीकृति दिने निर्णय गरेको छ ।. बैठकले सूचना तथा सञ्चारमन्त्री सुरेन्द्र कार्की (राम कार्की) लाई नेपाल सरकारको प्रवक्ता तोकेको छ ।",https://www.himalkhabar.com/news/249
युवतीलाई बन्धक बनाउने तीन पक्राउ,समाचार,हिमालखबर,"आइतबार, ५ भदौ, २०७३","हाल काठमाडौं–१५ डल्लु बस्ने नवलपरासी कावासोती–१५ की १९ वर्षीया रोशनी पौडेललाई बन्धक बनाउने तीनजनालाइ प्रहरीले पक्राउ गरेको छ ।. पक्राउ पर्नेहरुमा चाबहिल बस्ने २६ वर्षीय आशिष ओझा, ललितपुर हरिसिद्धि बस्ने २० वर्षीया शर्मिला रावत र कोटेश्वर महादेवस्थान बस्ने २६ वर्षीय ऋषि रञ्जन रहेका छन् ।. उनीहरुले पौडेललाई शनिबार राति ऋषि रञ्जनको घरमा बन्धक बनाई राखेको खबर प्राप्त भएपछि प्रहरी प्रभाग कोटेश्वरबाट खटिएको प्रहरी टोलीले खोजतलास गर्ने क्रममा कोठाको झ्यालबाट हाम फाली घर पछाडी लुकीरहेको अवस्थामा पीडित महिलालाई फेला पारेको थियो ।. यस सम्बन्धमा थप अनुसन्धान भइरहेको प्रहरीले जनाएको छ ।.",https://www.himalkhabar.com/news/272
नेविसंघ सभापतिमा नयनसिंह महर विजयी,समाचार,हिमालखबर,"बिहीबार, २ भदौ, २०७३","नेविसंघ सभापतिमा नयनसिंह महर विजयी भएका छन् ।. आजै विहान सम्पन्न निर्वाचनको मतपरिणाम अनुसार ४२ वर्षीय महरले १४३५ मत प्राप्त गरी विजयी भएका हुन् । महरलाई पार्टी सभापति शेरबहादुर देउवाको समर्थन थियो ।. महरका निकटतम प्रतिद्वन्द्वी मनोजमणि आचार्यले १३१६ मत प्राप्त गरेका छन् ।. महामन्त्री पदमा पनि महर समूहकै कुन्दन काफ्ले र सरोज थापा निर्वाचित भएका छन् ।महिला उपाध्यक्षमा उर्मिला थपलिया निर्वाचित भएकी छन्।. उपाध्यक्षमा १ नम्बर प्रदेशबाट विकास केसी, २ नम्बरबाट सञ्जय यादव, ४ नम्बरबाट डिल्लीराम सुवेदी निर्वाचित भएका छन् ।.",https://www.himalkhabar.com/news/251
मन्त्रिपरिषद्को प्रवक्तामा सूचना तथा सञ्चारमन्त्री कार्की,समाचार,हिमालखबर,"बिहीबार, २ भदौ, २०७३","सरकारको प्रवक्तामा सूचना तथा सञ्चारमन्त्री सुरेन्द्रकुमार (राम) कार्की चयन भएका छन् ।. सूचना तथा सञ्चारमन्त्री सरकारको प्रवक्ता तोकिने परम्परा छ । प्रवक्ताको कार्यभार सम्हालेपछि पहिलो पटक उनले आजै बसेको मन्त्रिपरिषद्का निर्णयका बारेमा सञ्चारकर्मीलाई जानकारी गराएका थिए ।. नवनियुक्त प्रवक्ता कार्कीले साउन ३० गते सूचना तथा सञ्चारमन्त्रालयको कार्यभार सम्हालेका हुन् ।. उनले भने, “सर्वप्रथम म मन्त्रिपरिषद्को प्रवक्ताको जिम्मेवारी सम्हालेपछि सबै सञ्चारकर्मीलाई अभिनन्दन गर्दछु, मन्त्रिपरिषद्का बैठकका निर्णय यहाँहरुलाई जानकारी गराउने छु ।”",https://www.himalkhabar.com/news/250
नेविसङ्घको निर्वाचन भोलि,समाचार,हिमालखबर,"मंगलबार, ३२ साउन, २०७३","महाधिवेशन प्रतिनिधिको विवादले झन्डै १० दिन लम्बिएको नेपाल विद्यार्थी सङ्घको ११औँ महाधिवेशनअन्तर्गत भोलि बुधबार निर्वाचन हुनेभएको छ ।  मुलुकको सबैभन्दा ठूलो र पुरानो लोकतान्त्रिक पार्टी नेपाली कांग्रेसको भ्रातृ सङ्गठन नेविसङ्घको ११औँ महाधिवेशन पटक पटक मिति तोकिँदै स्थगन हुँदै नौ वर्षपछि यस पटक हुन लागेको हो ।  एघार जिल्लाको प्रतिनिधि विवादका कारण २३ साउनमा महाधिवेशन उद्घाटन भए पनि अन्य प्रक्रिया अवरुद्ध हुँदै आएको थियो ।  महाधिवेशनका लागि यही २३ देखि २५ साउनसम्म राजधानीको भृकुटीमण्डप तोकिएको थियो । आजसम्म उद्घाटनबाहेक केही हुन सकेको छैन र निर्वाचन भने बन्दसत्र नभई पार्टी केन्द्रीय कार्यालय सानेपामा हुँदैछ ।  सङ्घको केन्द्रीय समिति प्रादेशिक संरचनाअनुसार १५१ सदस्यीय हुने गरी विधान प्रस्ताव गरिएको छ ।  सङ्घको निर्वाचन राम लक्ष्मण दाजुभाइले बनाएको विद्युतीय भोटिङ मेसिनबाट हुँदैछ । निर्वाचन ४० मेसिनबाट हुने र मतपरिणाम दुई/तीन घन्टाभित्रै आउने आविष्कार केन्द्रका अनुसन्धानकर्ता लक्ष्मण रिमालले बताए ।  निर्वाचन समितिले थोरै मतदाताले मतदान गर्ने क्षेत्र र समूहको भने मतपत्रमार्फत निर्वाचन गर्ने तयारी गरेको जनाएको छ । नेविसङ्घमा हालसम्म तीन हजार ७९० मतदाता निश्चित भइसकेको र अझै थपिने सम्भावना रहेको प्रमुख निर्वाचन अधिकृत खरेलले जानकारी दिए ।  उद्घाटनका बेला भृकुटीमण्डपमा भएको प्रचारप्रसारको चहलपहल अहिले सानेपामा सरेको छ । पार्टी कार्यालय जाने सडक उम्मेदवार र तिनका तुलले भरिएका छन् । पार्टीको प्रभावशाली भ्रातृ सङ्गठन भएकाले आफ्नो पक्षका विद्यार्थी जिताउन पार्टी नेतृत्व पङ्क्तिबीच प्रतिस्पर्धा देखिएको छ ।  उम्मेदवारको ताँती केन्द्रीय निर्वाचन समितिका अनुसार अध्यक्ष पदमा मनोजमणि आचार्य, नैनसिंह महर, शुभराम बस्नेत, पदमराज पन्त, आनन्दराज त्रिपाठी, लक्ष्मण आचार्य नगेन्द्रसिंह ठकुरी, वचन कार्कीले उम्मेदवारी दिएका छन् ।  त्यसैगरी महामन्त्रीमा हिमालदत्त श्रेष्ठ, कुन्दनराज काफ्ले, सरोज थापा, दीपक भट्टराई, राजेश ज्ञवाली र शङ्कर पौडेलको उम्मेदवारी परेको छ ।. कोषाध्यक्षमा शिव रिमाल, अञ्जना अर्याल, केदार खनाल, टीका श्रेष्ठ र उमेश भट्टराईले उम्मेदवारी दिनुभएको प्रमुख निर्वाचन अधिकृत भरतप्रसाद खरेलले जानकारी दिए ।  यसबाहेक उपाध्यक्ष, सहमहामन्त्री र केन्द्रीय सदस्यमा गरी सयौँको उम्मेदवारी परेको छ । सङ्घमा १२९ पदका लागि ६८५ जनाको उम्मेदवारी परेको निर्वाचन समितिले जनाएको छ ।. समितिले आज साँझ ६:३० बजेसम्म उम्मेदवारी फिर्ताको समय तोकेको छ ।. सङ्घको ११औँ महाधिवेशनअन्तर्गत मतदान भदौ १ गते बिहान ७ देखि साँझ ७ बजेसम्म काँग्रेस केन्द्रीय कार्यालय सानेपामा हुने तय भएको छ ।  कडा सुरक्षा घेरामा निर्वाचन आफूलाई सबैभन्दा लोकतान्त्रिक पार्टी भनेर दाबी गर्ने काँग्रेसले भ्रातृ संस्थाको नयाँ नेतृत्वका लागि निर्वाचन भने कडा सुरक्षा घेरामा गर्दैछ । पार्टी कार्यालयमा हाल नेपाल प्रहरी र सशस्त्र प्रहरी गरी करिब ३०० भन्दा बढी प्रहरी तैनाथ छन् ।  आइतबार दिउँसो प्रतिनिधि विवादको विषयलाई लिएर असन्तुष्ट पक्ष पार्टी कार्यालयमा प्रवेश गर्न खोज्दा प्रहरी र विद्यार्थीबीच भएको झडपमा दर्जनौँ विद्यार्थी र सात जना प्रहरी घाइते भएका थिए ।  सुरक्षाकर्मीले हाल पार्टी कार्यालयमा छ वटा सिसिटिभी क्यामेराबाट कार्यालय वरपरको सबै दृश्य रेकर्ड गरिरहेको छ । पार्टीमा महाधिवेशन प्रतिनिधिको विवादलाई लिएर गुट/उपगुटको कलह बढेकाले थप झडप हुन नदिन प्रहरीले उच्च सतर्कता अपनाएको जनाएको छ ।  नेविसङ्घ महाधिवेशनको जम्मा खर्च रु एक करोड ७८ लाख ८० हजार लाग्ने अनुमान गरिएको थियो तर महाधिवेशन लम्बिँदै गएपछि खर्च बढ्ने निश्चित छ । प्रवक्ता युपी लामिछानेका अनुसार महाधिवेशन लम्बिएका कारण दैनिक रु ४० लाख खर्चको भार थपिएको छ ।रासस.",https://www.himalkhabar.com/news/223
६ महिनाभित्र राष्ट्रिय परिचयपत्र वितरण गरिने,समाचार,हिमालखबर,"मंगलबार, ३२ साउन, २०७३","निर्वाचन आयोगले सङ्कलन गरेका विवरणलाई प्रयोग गर्दै पहिलो चरणमा ६ महिनाभित्र एक लाख १० हजार नेपालीलाई सरकारले राष्ट्रिय परिचयपत्र वितरण गर्ने भएको छ ।. नेपाल बाहेक विश्वका सयभन्दा बढी देशमा राष्ट्रिय परिचयपत्र वितरण भइसकेका छन् । राष्ट्रिय परिचयपत्रप्राप्त नागरिकको सम्पूर्ण वैयक्तिक विवरण भण्डारण एक स्वचालित चिप्स मार्फत रहने व्यवस्था मिलाइएको छ ।. परिचयपत्र वितरणका लागि ६ महिनाका अवधिमा सात हजार कर्मचारी परिचालन गरिने राष्ट्रिय परिचयपत्र व्यवस्थापन केन्द्रका कार्यकारी निर्देशक दिनेश भट्टराईले जानकारी दिए ।  नेपालको संविधानको धारा ५१ च (७) मा नागरिकका सूचना र विवरण एकीकृत रुपमा व्यवस्थापन गर्न एकीकृत राष्ट्रिय परिचय व्यवस्थापन सूचना प्रणाली लागू गरिने भनिएको छ ।. राष्ट्रिय परिचयपत्रप्राप्त व्यक्ति सेवा प्रवाह गर्ने सरकारी निकाय लोकसेवा आयोग, राहदानी विभाग, जिल्लास्थित मालपोत यातायात व्यवस्था स्थानीय पञ्जीकरण कार्यालय तथा स्थानीय निकाय, बैंक, टेलिकम लगायत संस्थासँग आबद्ध हुन्छ ।  एसियाली विकास बैंकको सहयोगमा रु ५१ करोड ७१ लाख ४२ हजार ५१ का लागतमा राष्ट्रिय परिचयपत्र प्रणालीको केन्द्रीय प्रणाली र स्थानीय प्रणाली स्थापना भई परिचयपत्र वितरण गरिसकिने छ ।. राष्ट्रिय परिचयपत्रबाट नागरिकको शान्ति सुरक्षा र कानुन कार्यान्वयनमा सहजता, विकास निर्माण र योजना तर्जुमा, सेवा प्रवाहमा चुस्तता, प्रभावकारी र सुशासन कायम गर्न सहयोग पुग्ने विश्वास लिइएको छ ।रासस.",https://www.himalkhabar.com/news/222
सिन्डिकेटले बस सेवा सञ्चालनमा समस्या,समाचार,हिमालखबर,"मंगलबार, ७ भदौ, २०७३",". सिन्धुपाल्चोक जिल्लाको पश्चिम क्षेत्रको मुख्य केन्द्र मेलम्चीबाट नवलपुर हुँदै सदरमुकाम चौतारा जोड्ने मनमोहन राजमार्ग निर्माण भएको वषौँ भएपनि हालसम्म बस सेवा सञ्चालन हुन नसकेकोमा स्थानीयवासी आक्रोशित भएका छन् ।. करिव ३५ किलोमिटर लम्बाइको यो सडक मेलम्ची, नवलपुर हुँदै जिल्लाको सदरमुकाम चौतारासम्म जोडिएको छ । सिन्धुपाल्चोक क्षेत्र नं. २ र ३ गरी ३० गाविसलाई प्रत्यक्ष सेवा प्रदान गर्नसक्ने भएपनि बस सेवा सञ्चालन नहुँदा उक्त क्षेत्रका स्थानीय बासिन्दा सेवाबाट वञ्चित भएका छन् ।. मेलम्ची, नवलपुर र चौतारा सडकखण्ड ३५ किमी लामो भएकोले कम भाडादरमा र दुई घण्टाको समयमा आरामसँग पुगिने भएपनि सो सडकमा बस सेवा सञ्चालन नहुँदा यात्रु ६५ किमीको बढी भाडातिरी चार–पाँच घण्टा लगाएर सिन्धुपाल्चोकको मेलम्चीबाट काभ्रेपलाञ्चोक जिल्लाको लामिडाँडा तथा दोलालघाट हुँदै सदरमुकाम जान बाध्य भएको मेलम्चीका स्थानीय सुमन दुलालले बताए ।. मेलम्ची—चौतारा सडक निर्माणमा हालसम्म रु २० करोडभन्दा बढी लगानी लगाएर ग्राभेल गरिएको भएपनि बस सञ्चालन नहुँदा जिल्लाका पश्चिम भेगका हेलम्बु, भोताङ, भोटेचौरजस्ता तीनवटा केन्द्रलगायत ३० गाविसका बासिन्दाले सदरमुकाम जानका लागि एक दिनको समय निकाल्नुपर्ने बाध्यता रहेको हेलम्बुका बासिन्दा साङ्गे ह्याल्मोले बताए ।. केही महिना अगाडि हेलम्बु यातायात सेवा समितिले मेलम्ची—चौतारा सडकखण्डमा बससेवा सञ्चालन गरेको भएपनि अरनिको यातायात सेवा समितिबाट बारम्बार अवरोध भएपछि बससेवा सञ्चालन पुनः बन्द भएको थियो ।. सिन्डीकेट नरहेको भनेपनि अरनिको यातायात सेवा समितिले निरन्तर एकाधिकार जमाउँदै आएकाले यस्तो समस्या खेप्नुपरेको स्थानीयले आरोप लगाएका छन् ।. जिल्लाको क्षेत्र नं ३ मा हेलम्बु यातायात सेवा समितिले बस सेवा दिँदै आएको छ भने अन्य क्षेत्रमा अरनिको यातायात सेवा समितिले बससेवा सञ्चालन गर्दै आएको छ ।. मेलम्ची—चौतारा सडकखण्डमा यातायात सञ्चालनको विषयमा अरनिको यातायात सेवा समितिका तत्कालीन अध्यक्ष जितबहादुर भारतीसँग बुझ्दा सो रुटमा बस सेवा सञ्चालन गर्न धेरै पहिलेदेखि पहल गरेको भएपनि हेलम्बु यातायात सेवा समितिले सञ्चालन गर्न नदिएको जानकारी दिए ।. त्यस्तै, हेलम्बु यातायात सेवा समितिका अध्यक्ष राजेशकुमार श्रेष्ठले भने विगत चार–पाँच वर्षअघि नियमितरुपमा मेलम्ची– नवलपुर–चौतारा बस सेवा सञ्चालन गर्दै आएका थियौँ, बीचमा अरनिको यातायात सेवा समितिले अवरुद्ध गरेपछि यातायात पुनः सञ्चालन गर्न नसकेको बताए ।. दुईवटै समितिले एकअर्कोलाई आरोपप्रत्यारोप गरेर बस सञ्चालन नगरेकोबारे जिल्ला प्रशासन कार्यालय सिन्धुपाल्चोकले सो सडकखण्डमा बस सेवा दिन दुवै यातायात समिति स्वतन्त्र रहेका र यहाँ कुनै सिन्डीकेट नरहेको जानकारी दिँदै बस सेवा सञ्चालन गर्नेक्रममा कुनै अवरोध सिर्जना भएमा जिल्ला प्रशासन कार्यालयले आवश्यक सुरक्षा प्रदान गर्ने जनाएको छ । रासस",https://www.himalkhabar.com/news/288
जाजरकोटमा बृद्ध जोडीकोे विचल्ली,समाचार,हिमालखबर,"बुधबार, १ भदौ, २०७३","जाजरकोटकोे जुँगाथापाचौर–९ भ्यूथापाका ८० बर्षीय डन्ने बादी र उनकी ७८ बर्षीया श्रीमती इसरा बादी बिचल्लीमा परेका छन् ।. भाँचिएका डन्नेका दुबै हात राम्रोसँग चल्दैनन्, उनकी पत्नी इसरा आँखा देख्दैनन् ।. बुढेसकालमा बस्नलाई एउटा छाप्रो बाहेक उनीहरुको सहारा केही–कोही छैन ।. सम्पती केही छैन, गरी खान उमेर र ताकत छैन । विहान साँझ गर्जो टार्न छिमेकमा माग्नुको विकल्प छैन ।. १० बर्षदेखि सीमा–९ मार्के खोला किनारमा उनीहरु बस्ने झुपडी रहेको जमिन पनि अर्कैको हो ।. “छाप्रोको बास छ, खाउँ खाना छैन, लाउँ लत्ता छैन,” डन्ने भन्छन, “म मरिहालें भने यसको (पत्नी इसराको) हेरचाह कसले गरिदेला, कसले खान देला ?”. राजेन्द्र कार्की, जाजरकोट",https://www.himalkhabar.com/news/238
केपी ओली श्रम समितिमा,समाचार,हिमालखबर,"आइतबार, ५ भदौ, २०७३","व्यवस्थापिका–संसद्को आजको बैठकले विभिन्न समितिमा रहने सांसदको नाम थप गर्ने प्रस्तावलाई अनुमोदन गरेको छ ।. जसअनुसार केपी शर्मा ओली र भीमबहादुर रावल अन्तर्राष्ट्रिय सम्बन्ध तथा श्रम समिति, कुन्तीकुमारी शाही विधायन समिति, दीपनारायण साह, नरदेवी पुन र दामोदर भण्डारी अर्थ समिति, शान्ता मानवी विकास समिति, सत्यनारायण मण्डल वातावरण समिति, विष्णुप्रसाद पौडेल लेखा समिति र रामकुमार सुब्बा राज्य व्यवस्था समिति सदस्यमा मनोनयन भएका छन् ।. सभामुख ओनसरी घर्तीले सदनको आजको बैठकमा उक्त प्रस्ताव राखेकी थिइन् ।.",https://www.himalkhabar.com/news/274
दुई सन्ततिको हत्या गरेकी महिलाको मृत्यु,समाचार,हिमालखबर,"सोमबार, ६ भदौ, २०७३",". दुई छोराछोरी सहित विष सेवन गरेकी आमाको उपचारका क्रममा मृत्यु भएको छ । कञ्चनपुरको बेलौरी नगरपालिका–१४ भुडाकी २४ वर्षीया बसन्ती चौधरीले दुई छोराछोरी सहित विष सेवन गरेकी थिइन ।. श्रीमान् रामलाल चौधरीसँगको घरायसी विवादका कारण ४ वर्षीय छोरा दीपेश र ७ वर्षीया छोरी जस्मीनलाई उखुबारीमा लगेर छोराछोरी सहित विष सेवन गरेको जिल्ला प्रहरी कार्यालय, कञ्चनपुरले जनाएको छ । प्रहरीको सहयोगमा स्थानीयले बसन्तीलाई तत्काल उपचारका लागि धनगढीस्थित सेती अञ्चल अस्पताल पुर्याएका थिए । तर उनको ५ भदौ साँझ उपचारका क्रममा मृत्यु भएको जिल्ला प्रहरी कार्यालय कञ्चनपुरले जनाएको छ ।. छोराछोरीलाई ५ भदौ बिहान स्कूल पुर्याउन हिँडेकी बसन्तीले श्रीमानसँगको विवादकै कारण उखुबारीमा गएर सो घटना घटाएको प्रहरीले जनाएको छ । स्कूल बिदा भइसक्दा पनि छोराछोरी घर नआएपछि गाउँमै रहेको स्कूल पुगेका रामलाललाई शिक्षकले स्कूलमा हाजिर नभएको जानकारी गराएका थिए ।. उखुबारीमा जस्मीन छट्पटाइरहेको अन्य स्कूले विद्यार्थीले देखेपछि तत्काल गाउँले उखुबारीमा पुगेका थिए । प्रहरीका अनुसार दीपेशको उखुबारीमै मृत्यु भइसकेको थियो भने जस्मीनको स्थानीय कलकत्ता स्वास्थ्य चौकीमा उपचारका क्रममा मृत्यु भएको थियो ।. इलाका प्रहरी कार्यालय, बेल्डाँडीका प्रमुख प्रहरी निरीक्षक गिन्द्र बोगटीले परिवारका तीनै जनाको मृत्यु भएपछि रामलाल चौधरी पनि बेहोस भएका छन् । उनको महाकाली अञ्चल अस्पतालमा उपचार हुँदैछ । श्रीमानसँगको विवादको झोकमा आफूले विष सेवन गरेको बसन्तीले उपचारका क्रममा प्रहरीलाई बयान दिएकी थिइन ।रासस",https://www.himalkhabar.com/news/277
दर्ता नभएका औषधी पसल सिलबन्दी,समाचार,हिमालखबर,"सोमबार, ६ भदौ, २०७३",". दर्ता नगरेर सञ्चालनमा रहेका औषधी पसलहरुमा आपूर्ति मन्त्रालयले सिलबन्दी गरेको छ । मन्त्रालयको आपूर्ति व्यवस्था तथा उपभोक्ता हित संरक्षण विभागको अनुगमन टोलीले भक्तपुरका आधा दर्जन औषधी पसलमा सिलबन्दी गरेको हो । ६ भदौमा गरिएको अनुगमनका क्रममा दर्ता नगरी सञ्चलान गरेका औषधी पसलमा सिलबन्दी गरिएको आपूर्ति मन्त्रालयका सहसचिव एवं प्रवक्ता आनन्दराम रेग्मीले जानकारी दिए ।. अनुगमन टोलीले भक्तपुरको गठ्ठाघरका एसएस क्लिनिक, सम्झना ल्याबरोटोरी क्लिनिक, गठ्ठाघर अल्ट्रासाउण्ड क्लिनिक र अरिनि हाईवे पोलिक्निकमा सिलबन्दी गरेको हो । ति क्लिनिकहरु जिल्ला जनस्वस्थ्य कार्यालय, भक्तपुरमा दर्ता नभएको पाइएको प्रवक्ता रेग्मीले बताए ।. त्यस्तै सूर्य विनायकको अरिनि हाईवे पोलिक्लिक प्रा.लि. फार्मेसी युनिट पनि औषधी व्यवस्था विभागमा दर्ता नभएको जनाउदै तीन दिनभित्र उपस्थित हुन निर्देशन दिएको छ । यसैगरी मध्यपुर ठिमीको थिमी फार्मेसीलाई ब्याच नम्बर र समाप्त मिति उल्लेख भएका औषधी मात्रै बिक्री गर्न निर्देशन दिएको छ भने गठ्ठाघरको एस.एस. मेकिडल स्टोरलाई तीन दिन भित्र स्पष्टिकरण पेश गर्न निर्देशन दिएको छ । सो औषधी पसलमा तोकिएको भन्दा बढी मूल्यमा औषधी बिक्री भइरहेको पाइएको थियो ।. अनुगमनका क्रममा खाद्य पसल तथा फ्रुट पसलहरुलाई पनि सचेत गराएको छ । मापदण्ड अनुसार सञ्चालनमा ल्याउन पसलेहरुलाई निर्देशन दिएको जनाएको छ । विभागले ३१ साउनदेखि बजार अनुगमन सुरु गरेको थियो ।",https://www.himalkhabar.com/news/285
